ds,pt,m,rank,q0,q1,q2,q3,q4
china,moead,Pred40+,1,0.22289156626506,0.289156626506024,0.301204819277108,0.317365269461078,0.337349397590361
china,nsga-iii,SA+,4,0.179598234031559,0.295218529747499,0.318139552644002,0.423281320280762,0.50747662295319
china,tpe,SA+,3,0.202321280348039,0.295550502420378,0.361655485805487,0.425669069866384,0.510190666574441
china,sway,SA+,3,0.20749121282801,0.326163178761302,0.386292954691962,0.438539540048655,0.509426716846374
china,random60,SA+,2,0.32347383169553,0.356837467018899,0.393207699412194,0.448568104234066,0.542135318801408
china,nsga-ii,SA+,2,0.215916735973915,0.33128737851306,0.399795863189975,0.43766699029556,0.523427950933745
china,moead,SA+,2,0.30786693664287,0.358152776655096,0.402291722343108,0.443487554654042,0.48992453450597
china,random300,SA+,2,0.214527335995917,0.328071305798941,0.404455270769418,0.439915650143957,0.499892900763803
china,random150,SA+,2,0.251059735043449,0.378971873104682,0.410786666740307,0.445262833958451,0.507585181657203
china,default,SA+,1,0.352767248509892,0.398438937744927,0.429703012757633,0.454453382580939,0.528465924613101
china,nsga-iii,SD+,3,0.288716982048223,0.343524484906014,0.38617258657685,0.445367846641075,0.51701473285989
china,tpe,SD+,3,0.289867097311589,0.330239407562061,0.403709527674535,0.452297052922766,0.50864983633902
china,sway,SD+,3,0.321113104263517,0.369147382256992,0.406752998977248,0.440732975264182,0.502129959952621
china,nsga-ii,SD+,2,0.212227479983744,0.352890893220796,0.407707693137179,0.453957456198891,0.519236987459991
china,random300,SD+,1,0.342252132370219,0.403447009568407,0.416864469180059,0.458058215172424,0.501883996861701
china,moead,SD+,1,0.369263105204831,0.395717394157103,0.422127035223492,0.439122847260248,0.500357918954385
