ds,pp,pt,m,val,rank
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-age,,
h181,none,random,fr-race,0.010266940451745,1.0
h181,none,random,fr-race,0.003080082135524,1.0
h181,none,random,fr-race,0.009240246406571,1.0
h181,none,random,fr-race,0.003080082135524,1.0
h181,none,random,fr-race,0.004106776180698,1.0
h181,none,random,fr-race,0.009240246406571,1.0
h181,none,random,fr-race,0.012320328542095,1.0
h181,none,random,fr-race,0.005133470225873,1.0
h181,none,random,fr-race,0.007186858316222,1.0
h181,none,random,fr-race,0.007186858316222,1.0
h181,none,random,fr-race,0.008213552361396,1.0
h181,none,random,fr-race,0.006160164271047,1.0
h181,none,random,fr-race,0.010266940451745,1.0
h181,none,random,fr-race,0.003080082135524,1.0
h181,none,random,fr-race,0.013347022587269,1.0
h181,none,random,fr-race,0.015400410677618,1.0
h181,none,random,fr-race,0.013347022587269,1.0
h181,none,random,fr-race,0.008213552361396,1.0
h181,none,random,fr-race,0.006160164271047,1.0
h181,none,random,fr-race,0.002053388090349,1.0
h181,none,random,fr-race,0.005133470225873,1.0
h181,none,random,fr-race,0.004106776180698,1.0
h181,none,random,fr-race,0.0,1.0
h181,none,random,fr-race,0.007186858316222,1.0
h181,none,random,fr-race,0.014373716632444,1.0
h181,none,random,fr-race,0.010266940451745,1.0
h181,none,random,fr-race,0.002053388090349,1.0
h181,none,random,fr-race,0.006160164271047,1.0
h181,none,random,fr-race,0.008213552361396,1.0
h181,none,random,fr-race,0.008213552361396,1.0
h181,none,random,fr-race,0.006160164271047,1.0
h181,none,random,fr-race,0.005133470225873,1.0
h181,none,random,fr-race,0.003080082135524,1.0
h181,none,random,fr-race,0.007186858316222,1.0
h181,none,random,fr-race,0.004106776180698,1.0
h181,none,random,fr-race,0.004106776180698,1.0
h181,none,random,fr-race,0.002053388090349,1.0
h181,none,random,fr-race,0.005133470225873,1.0
h181,none,random,fr-race,0.007186858316222,1.0
h181,none,random,fr-race,0.01129363449692,1.0
h181,none,random,fr-race,0.010266940451745,1.0
h181,none,random,fr-race,0.005133470225873,1.0
h181,none,random,fr-race,0.002053388090349,1.0
h181,none,random,fr-race,0.01129363449692,1.0
h181,none,random,fr-race,0.001026694045175,1.0
h181,none,random,fr-race,0.013347022587269,1.0
h181,none,random,fr-race,0.004106776180698,1.0
h181,none,random,fr-race,0.004106776180698,1.0
h181,none,random,fr-race,0.004106776180698,1.0
h181,none,random,fr-race,0.009240246406571,1.0
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,fr-sex,,
h181,none,random,precision,0.759259259259259,1.0
h181,none,random,precision,0.616161616161616,1.0
h181,none,random,precision,0.617977528089888,1.0
h181,none,random,precision,0.64,1.0
h181,none,random,precision,0.724137931034483,1.0
h181,none,random,precision,0.678571428571429,1.0
h181,none,random,precision,0.701030927835051,1.0
h181,none,random,precision,0.709677419354839,1.0
h181,none,random,precision,0.697916666666667,1.0
h181,none,random,precision,0.663043478260869,1.0
h181,none,random,precision,0.68421052631579,1.0
h181,none,random,precision,0.670454545454545,1.0
h181,none,random,precision,0.683168316831683,1.0
h181,none,random,precision,0.710144927536232,1.0
h181,none,random,precision,0.670212765957447,1.0
h181,none,random,precision,0.694444444444444,1.0
h181,none,random,precision,0.813953488372093,1.0
h181,none,random,precision,0.681818181818182,1.0
h181,none,random,precision,0.616438356164384,1.0
h181,none,random,precision,0.71,1.0
h181,none,random,precision,0.783783783783784,1.0
h181,none,random,precision,0.692307692307692,1.0
h181,none,random,precision,0.618421052631579,1.0
h181,none,random,precision,0.731707317073171,1.0
h181,none,random,precision,0.662921348314607,1.0
h181,none,random,precision,0.733333333333333,1.0
h181,none,random,precision,0.62962962962963,1.0
h181,none,random,precision,0.613636363636364,1.0
h181,none,random,precision,0.722772277227723,1.0
h181,none,random,precision,0.758620689655172,1.0
h181,none,random,precision,0.662790697674419,1.0
h181,none,random,precision,0.727272727272727,1.0
h181,none,random,precision,0.707317073170732,1.0
h181,none,random,precision,0.670103092783505,1.0
h181,none,random,precision,0.714285714285714,1.0
h181,none,random,precision,0.701149425287356,1.0
h181,none,random,precision,0.670731707317073,1.0
h181,none,random,precision,0.649484536082474,1.0
h181,none,random,precision,0.74390243902439,1.0
h181,none,random,precision,0.680412371134021,1.0
h181,none,random,precision,0.68,1.0
h181,none,random,precision,0.773333333333333,1.0
h181,none,random,precision,0.705882352941176,1.0
h181,none,random,precision,0.568181818181818,1.0
h181,none,random,precision,0.662790697674419,1.0
h181,none,random,precision,0.662921348314607,1.0
h181,none,random,precision,0.694117647058823,1.0
h181,none,random,precision,0.662650602409639,1.0
h181,none,random,precision,0.690721649484536,1.0
h181,none,random,precision,0.679012345679012,1.0
h181,none,random,recall,0.450549450549451,4.0
h181,none,random,recall,0.371951219512195,4.0
h181,none,random,recall,0.387323943661972,4.0
h181,none,random,recall,0.322147651006711,4.0
h181,none,random,recall,0.368421052631579,4.0
h181,none,random,recall,0.345454545454545,4.0
h181,none,random,recall,0.453333333333333,4.0
h181,none,random,recall,0.352941176470588,4.0
h181,none,random,recall,0.42948717948718,4.0
h181,none,random,recall,0.406666666666667,4.0
h181,none,random,recall,0.43046357615894,4.0
h181,none,random,recall,0.388157894736842,4.0
h181,none,random,recall,0.365079365079365,4.0
h181,none,random,recall,0.318181818181818,4.0
h181,none,random,recall,0.388888888888889,4.0
h181,none,random,recall,0.443786982248521,4.0
h181,none,random,recall,0.414201183431953,4.0
h181,none,random,recall,0.375,4.0
h181,none,random,recall,0.304054054054054,4.0
h181,none,random,recall,0.438271604938272,4.0
h181,none,random,recall,0.381578947368421,4.0
h181,none,random,recall,0.425675675675676,4.0
h181,none,random,recall,0.30718954248366,4.0
h181,none,random,recall,0.333333333333333,4.0
h181,none,random,recall,0.337142857142857,4.0
h181,none,random,recall,0.4,4.0
h181,none,random,recall,0.333333333333333,4.0
h181,none,random,recall,0.317647058823529,4.0
h181,none,random,recall,0.45625,4.0
h181,none,random,recall,0.4125,4.0
h181,none,random,recall,0.35625,4.0
h181,none,random,recall,0.407643312101911,4.0
h181,none,random,recall,0.369426751592357,4.0
h181,none,random,recall,0.377906976744186,4.0
h181,none,random,recall,0.37037037037037,4.0
h181,none,random,recall,0.342696629213483,4.0
h181,none,random,recall,0.335365853658537,4.0
h181,none,random,recall,0.406451612903226,4.0
h181,none,random,recall,0.391025641025641,4.0
h181,none,random,recall,0.425806451612903,4.0
h181,none,random,recall,0.379888268156425,4.0
h181,none,random,recall,0.391891891891892,4.0
h181,none,random,recall,0.436363636363636,4.0
h181,none,random,recall,0.324675324675325,4.0
h181,none,random,recall,0.351851851851852,4.0
h181,none,random,recall,0.359756097560976,4.0
h181,none,random,recall,0.404109589041096,4.0
h181,none,random,recall,0.352564102564103,4.0
h181,none,random,recall,0.380681818181818,4.0
h181,none,random,recall,0.331325301204819,4.0
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-age,,
h181,none,random,spd-race,0.052577082374597,1.0
h181,none,random,spd-race,0.015943223443224,1.0
h181,none,random,spd-race,0.043004587155963,1.0
h181,none,random,spd-race,0.002344561228757,1.0
h181,none,random,spd-race,0.007506018977482,1.0
h181,none,random,spd-race,0.018071727123451,1.0
h181,none,random,spd-race,0.032104533177604,1.0
h181,none,random,spd-race,0.014462033199719,1.0
h181,none,random,spd-race,0.008707267103202,1.0
h181,none,random,spd-race,0.037445887445888,1.0
h181,none,random,spd-race,0.029847238542891,1.0
h181,none,random,spd-race,0.026955224018519,1.0
h181,none,random,spd-race,0.033812670034979,1.0
h181,none,random,spd-race,0.010528923572402,1.0
h181,none,random,spd-race,0.026399000966047,1.0
h181,none,random,spd-race,0.029231860714834,1.0
h181,none,random,spd-race,0.023175702740275,1.0
h181,none,random,spd-race,0.037972085385879,1.0
h181,none,random,spd-race,0.006943361267482,1.0
h181,none,random,spd-race,0.025499211265438,1.0
h181,none,random,spd-race,0.038164296407186,1.0
h181,none,random,spd-race,0.027426777426778,1.0
h181,none,random,spd-race,0.013720523059161,1.0
h181,none,random,spd-race,0.02013986013986,1.0
h181,none,random,spd-race,0.02666443377619,1.0
h181,none,random,spd-race,0.011130924988495,1.0
h181,none,random,spd-race,0.023678906487895,1.0
h181,none,random,spd-race,0.005940288761518,1.0
h181,none,random,spd-race,0.024154589371981,1.0
h181,none,random,spd-race,0.04617431431655,1.0
h181,none,random,spd-race,0.029193571791337,1.0
h181,none,random,spd-race,0.026651609260305,1.0
h181,none,random,spd-race,0.002759381898455,1.0
h181,none,random,spd-race,0.034172939586952,1.0
h181,none,random,spd-race,0.008211713599817,1.0
h181,none,random,spd-race,0.005792859963301,1.0
h181,none,random,spd-race,0.012751741012611,1.0
h181,none,random,spd-race,0.023980164670659,1.0
h181,none,random,spd-race,0.037950664136622,1.0
h181,none,random,spd-race,0.02349159248269,1.0
h181,none,random,spd-race,0.035712916091425,1.0
h181,none,random,spd-race,0.01561117309838,1.0
h181,none,random,spd-race,0.027673837385841,1.0
h181,none,random,spd-race,0.013727808429982,1.0
h181,none,random,spd-race,0.035538698589546,1.0
h181,none,random,spd-race,0.028663045299002,1.0
h181,none,random,spd-race,0.021661429693637,1.0
h181,none,random,spd-race,0.001138776298012,1.0
h181,none,random,spd-race,0.044819867580877,1.0
h181,none,random,spd-race,0.034980094100615,1.0
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
h181,none,random,spd-sex,,
heart,fairsmote,de,accuracy,0.866666666666667,1.0
heart,fairsmote,de,accuracy,0.833333333333333,1.0
heart,fairsmote,de,accuracy,0.796610169491525,1.0
heart,fairsmote,de,accuracy,0.779661016949153,1.0
heart,fairsmote,de,accuracy,0.830508474576271,1.0
heart,fairsmote,de,accuracy,0.833333333333333,1.0
heart,fairsmote,de,accuracy,0.85,1.0
heart,fairsmote,de,accuracy,0.745762711864407,1.0
heart,fairsmote,de,accuracy,0.711864406779661,1.0
heart,fairsmote,de,accuracy,0.830508474576271,1.0
heart,fairsmote,de,accuracy,0.766666666666667,1.0
heart,fairsmote,de,accuracy,0.766666666666667,1.0
heart,fairsmote,de,accuracy,0.915254237288135,1.0
heart,fairsmote,de,accuracy,0.830508474576271,1.0
heart,fairsmote,de,accuracy,0.864406779661017,1.0
heart,fairsmote,de,accuracy,0.516666666666667,1.0
heart,fairsmote,de,accuracy,0.85,1.0
heart,fairsmote,de,accuracy,0.711864406779661,1.0
heart,fairsmote,de,accuracy,0.864406779661017,1.0
heart,fairsmote,de,accuracy,0.847457627118644,1.0
heart,fairsmote,de,accuracy,0.783333333333333,1.0
heart,fairsmote,de,accuracy,0.85,1.0
heart,fairsmote,de,accuracy,0.76271186440678,1.0
heart,fairsmote,de,accuracy,0.949152542372881,1.0
heart,fairsmote,de,accuracy,0.88135593220339,1.0
heart,fairsmote,de,accuracy,0.8,1.0
heart,fairsmote,de,accuracy,0.8,1.0
heart,fairsmote,de,accuracy,0.830508474576271,1.0
heart,fairsmote,de,accuracy,0.745762711864407,1.0
heart,fairsmote,de,accuracy,0.779661016949153,1.0
heart,fairsmote,de,accuracy,0.65,1.0
heart,fairsmote,de,accuracy,0.816666666666667,1.0
heart,fairsmote,de,accuracy,0.830508474576271,1.0
heart,fairsmote,de,accuracy,0.932203389830508,1.0
heart,fairsmote,de,accuracy,0.813559322033898,1.0
heart,fairsmote,de,accuracy,0.816666666666667,1.0
heart,fairsmote,de,accuracy,0.783333333333333,1.0
heart,fairsmote,de,accuracy,0.779661016949153,1.0
heart,fairsmote,de,accuracy,0.88135593220339,1.0
heart,fairsmote,de,accuracy,0.864406779661017,1.0
heart,fairsmote,de,accuracy,0.85,1.0
heart,fairsmote,de,accuracy,0.733333333333333,1.0
heart,fairsmote,de,accuracy,0.796610169491525,1.0
heart,fairsmote,de,accuracy,0.847457627118644,1.0
heart,fairsmote,de,accuracy,0.830508474576271,1.0
heart,fairsmote,de,accuracy,0.883333333333333,1.0
heart,fairsmote,de,accuracy,0.833333333333333,1.0
heart,fairsmote,de,accuracy,0.711864406779661,1.0
heart,fairsmote,de,accuracy,0.76271186440678,1.0
heart,fairsmote,de,accuracy,0.813559322033898,1.0
heart,fairsmote,de,aod-age,0.080274403958615,1.0
heart,fairsmote,de,aod-age,0.107017543859649,1.0
heart,fairsmote,de,aod-age,0.04375,1.0
heart,fairsmote,de,aod-age,0.164285714285714,1.0
heart,fairsmote,de,aod-age,0.007048748353096,1.0
heart,fairsmote,de,aod-age,0.028947368421053,1.0
heart,fairsmote,de,aod-age,0.089589169000934,1.0
heart,fairsmote,de,aod-age,0.297619047619048,1.0
heart,fairsmote,de,aod-age,0.058671328671329,1.0
heart,fairsmote,de,aod-age,0.01969696969697,1.0
heart,fairsmote,de,aod-age,0.063888888888889,1.0
heart,fairsmote,de,aod-age,0.108571428571429,1.0
heart,fairsmote,de,aod-age,0.110897435897436,1.0
heart,fairsmote,de,aod-age,0.268340234644582,1.0
heart,fairsmote,de,aod-age,0.08989898989899,1.0
heart,fairsmote,de,aod-age,0.0,1.0
heart,fairsmote,de,aod-age,0.122517833044149,1.0
heart,fairsmote,de,aod-age,0.233333333333333,1.0
heart,fairsmote,de,aod-age,0.034821428571429,1.0
heart,fairsmote,de,aod-age,0.063131313131313,1.0
heart,fairsmote,de,aod-age,0.115942028985507,1.0
heart,fairsmote,de,aod-age,0.104437229437229,1.0
heart,fairsmote,de,aod-age,0.055555555555556,1.0
heart,fairsmote,de,aod-age,0.081439393939394,1.0
heart,fairsmote,de,aod-age,0.260079051383399,1.0
heart,fairsmote,de,aod-age,0.026691729323308,1.0
heart,fairsmote,de,aod-age,0.118181818181818,1.0
heart,fairsmote,de,aod-age,0.066494133885438,1.0
heart,fairsmote,de,aod-age,0.040271132376396,1.0
heart,fairsmote,de,aod-age,0.125877192982456,1.0
