DS,Iteration,PP,DT,AS,LA,PT,PT scoring,Duration,Params,d2h1 (accuracy+precision+recall+f1),d2h2 (aod+eod+spd+di+fr)
fairness/adult_processed.csv,19,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.6558218002319336,"{'la__n_estimators': 154, 'la__criterion': 'entropy', 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.014739480338345783, 'la__max_depth': 2}",-0.901387818895446,-0.6107530892134367
fairness/adult_processed.csv,20,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",9.008307933807373,"{'la__n_estimators': 166, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.011077819297054304, 'la__max_depth': 18, 'la__criterion': 'entropy'}",-0.7992884748605602,-0.5213103701134452
fairness/adult_processed.csv,20,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",3.580968141555786,"{'la__n_estimators': 166, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.011077819297054304, 'la__max_depth': 18, 'la__criterion': 'entropy'}",-0.9013878189244341,-0.6107530892134367
fairness/adult_processed.csv,20,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",6.910394191741943,"{'la__criterion': 'entropy', 'la__max_depth': 19, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 4, 'la__n_estimators': 20}",-0.9013878189244341,-0.6107530892134367
fairness/adult_processed.csv,20,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",6.989475727081299,"{'la__n_estimators': 122, 'la__criterion': 'gini', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.04606120808439134, 'la__max_depth': 15}",-0.9013878189244341,-0.6107530892134367
fairness/adult_processed.csv,20,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",5.2206950187683105,"{'la__n_estimators': 27, 'la__criterion': 'entropy', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.012208455424518453, 'la__max_depth': 6}",-0.7992792274385923,-0.6107530892134367
fairness/adult_processed.csv,20,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",4.009969711303711,"{'la__n_estimators': 27, 'la__criterion': 'entropy', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.012208455424518453, 'la__max_depth': 6}",-0.9013878189244341,-0.6107530892134367
fairness/adult_processed.csv,20,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",5.171633005142212,"{'la__n_estimators': 60, 'la__criterion': 'entropy', 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.05366829985013868, 'la__max_depth': 16}",-0.9013878189244341,-0.6107530892134367
fairness/adult_processed.csv,21,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",9.39498496055603,"{'la__n_estimators': 131, 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.006850690819694576, 'la__max_depth': 15, 'la__criterion': 'gini'}",-0.9013878188950711,-0.6107530892134367
fairness/adult_processed.csv,21,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.5138702392578125,"{'la__criterion': 'gini', 'la__max_depth': 19, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 7, 'la__n_estimators': 140}",-0.7992838511189289,-0.6107530892134367
fairness/adult_processed.csv,21,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",2.6135549545288086,"{'la__criterion': 'gini', 'la__max_depth': 19, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 7, 'la__n_estimators': 140}",-0.9013878188950711,-0.6107530892134367
fairness/adult_processed.csv,21,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",3.1139817237854004,"{'la__n_estimators': 18, 'la__criterion': 'gini', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.001323749288585236, 'la__max_depth': 11}",-0.9013878188950711,-0.6107530892134367
fairness/adult_processed.csv,21,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",7.436511993408203,"{'la__n_estimators': 157, 'la__criterion': 'gini', 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.00036530363381403856, 'la__max_depth': 8}",-0.7992884633727259,-0.5213103701134452
fairness/adult_processed.csv,21,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",6.16844916343689,"{'la__n_estimators': 157, 'la__criterion': 'gini', 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.00036530363381403856, 'la__max_depth': 8}",-0.9013878188950711,-0.6107530892134367
fairness/adult_processed.csv,21,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.1166298389434814,"{'la__n_estimators': 56, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.027803154029542233, 'la__max_depth': 18}",-0.7992838511189289,-0.6107530892134367
fairness/adult_processed.csv,21,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.480259656906128,"{'la__n_estimators': 56, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.027803154029542233, 'la__max_depth': 18}",-0.9013878188950711,-0.6107530892134367
fairness/adult_processed.csv,22,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",9.504668235778809,"{'la__n_estimators': 23, 'la__min_samples_leaf': 17, 'la__min_impurity_decrease': 0.0072438415629637294, 'la__max_depth': 7, 'la__criterion': 'gini'}",-0.9013878188951988,-0.6107530892134367
fairness/adult_processed.csv,22,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",8.533615350723267,"{'la__criterion': 'entropy', 'la__max_depth': 19, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 6, 'la__n_estimators': 60}",-0.7992792287343917,-0.6107530892134367
fairness/adult_processed.csv,22,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",4.732849359512329,"{'la__criterion': 'entropy', 'la__max_depth': 19, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 6, 'la__n_estimators': 60}",-0.9013878188951988,-0.6107530892134367
fairness/adult_processed.csv,22,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",4.771695137023926,"{'la__n_estimators': 143, 'la__criterion': 'entropy', 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.01854771377382659, 'la__max_depth': 19}",-0.9013878188951988,-0.6107530892134367
fairness/adult_processed.csv,22,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",2.8225808143615723,"{'la__n_estimators': 79, 'la__criterion': 'entropy', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.018126753836778142, 'la__max_depth': 17}",-0.7992792287343917,-0.6107530892134367
fairness/adult_processed.csv,22,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",6.474724054336548,"{'la__n_estimators': 79, 'la__criterion': 'entropy', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.018126753836778142, 'la__max_depth': 17}",-0.9013878188951988,-0.6107530892134367
fairness/adult_processed.csv,22,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",4.035858869552612,"{'la__n_estimators': 174, 'la__criterion': 'entropy', 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.03532508586196424, 'la__max_depth': 6}",-0.9013878188951988,-0.6107530892134367
fairness/adult_processed.csv,23,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",4.596120357513428,"{'la__n_estimators': 155, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.003798854964074715, 'la__max_depth': 6, 'la__criterion': 'entropy'}",-0.799283851089855,-0.6107530892134367
fairness/adult_processed.csv,23,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.5493793487548828,"{'la__criterion': 'gini', 'la__max_depth': 17, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 4, 'la__n_estimators': 70}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,23,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",2.315281867980957,"{'la__n_estimators': 165, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0019389258487799213, 'la__max_depth': 8}",-0.799283851089855,-0.6107530892134367
fairness/adult_processed.csv,23,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.496232271194458,"{'la__n_estimators': 165, 'la__criterion': 'gini', 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.0019389258487799213, 'la__max_depth': 8}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,23,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",2.139295816421509,"{'la__n_estimators': 117, 'la__criterion': 'entropy', 'la__min_samples_leaf': 20, 'la__min_impurity_decrease': 0.015165839900568533, 'la__max_depth': 5}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,23,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",8.12569808959961,"{'la__n_estimators': 180, 'la__criterion': 'gini', 'la__min_samples_leaf': 6, 'la__min_impurity_decrease': 0.18651387180001827, 'la__max_depth': 3}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,24,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",1.8002839088439941,"{'la__n_estimators': 61, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.0022153526744415966, 'la__max_depth': 6, 'la__criterion': 'gini'}",-0.7992884445749014,-0.5737047019066931
fairness/adult_processed.csv,24,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",10.410930633544922,"{'la__n_estimators': 61, 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.0022153526744415966, 'la__max_depth': 6, 'la__criterion': 'gini'}",-0.901387818923671,-0.6107530892134367
fairness/adult_processed.csv,24,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.071519136428833,"{'la__criterion': 'gini', 'la__max_depth': 18, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 3, 'la__n_estimators': 190}",-0.7992838511475288,-0.6107530892134367
fairness/adult_processed.csv,24,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",3.09542179107666,"{'la__criterion': 'gini', 'la__max_depth': 18, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 3, 'la__n_estimators': 190}",-0.901387818923671,-0.6107530892134367
fairness/adult_processed.csv,24,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",0.6260025501251221,"{'la__n_estimators': 184, 'la__criterion': 'gini', 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.037303415813461416, 'la__max_depth': 4}",-0.7992884445749014,-0.5213103701134452
fairness/adult_processed.csv,24,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.0670013427734375,"{'la__n_estimators': 184, 'la__criterion': 'gini', 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.037303415813461416, 'la__max_depth': 4}",-0.901387818923671,-0.6107530892134367
fairness/adult_processed.csv,24,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",3.3630189895629883,"{'la__n_estimators': 198, 'la__criterion': 'entropy', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.008758623051513897, 'la__max_depth': 14}",-0.7992838511475288,-0.6107530892134367
fairness/adult_processed.csv,24,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",2.2321348190307617,"{'la__n_estimators': 198, 'la__criterion': 'entropy', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.008758623051513897, 'la__max_depth': 14}",-0.901387818923671,-0.6107530892134367
fairness/adult_processed.csv,24,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",5.346004009246826,"{'la__n_estimators': 179, 'la__criterion': 'entropy', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.05914144139402961, 'la__max_depth': 15}",-0.7992884445749014,-0.5737047019066931
fairness/adult_processed.csv,24,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",6.368005275726318,"{'la__n_estimators': 179, 'la__criterion': 'entropy', 'la__min_samples_leaf': 9, 'la__min_impurity_decrease': 0.05914144139402961, 'la__max_depth': 15}",-0.901387818923671,-0.6107530892134367
fairness/adult_processed.csv,25,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",11.90000581741333,"{'la__n_estimators': 64, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.006568418993410964, 'la__max_depth': 18, 'la__criterion': 'entropy'}",-0.799288436304912,-0.5737047019066931
fairness/adult_processed.csv,25,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",8.935000896453857,"{'la__n_estimators': 64, 'la__min_samples_leaf': 1, 'la__min_impurity_decrease': 0.006568418993410964, 'la__max_depth': 18, 'la__criterion': 'entropy'}",-0.9013878189234636,-0.6107530892134367
fairness/adult_processed.csv,25,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",5.278005361557007,"{'la__criterion': 'entropy', 'la__max_depth': 20, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 3, 'la__n_estimators': 180}",-0.799288436304912,-0.5737047019066931
fairness/adult_processed.csv,25,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.9760026931762695,"{'la__criterion': 'entropy', 'la__max_depth': 20, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 3, 'la__n_estimators': 180}",-0.9013878189234636,-0.6107530892134367
fairness/adult_processed.csv,25,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.0549986362457275,"{'la__n_estimators': 77, 'la__criterion': 'gini', 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.011985269711119295, 'la__max_depth': 2}",-0.799279265992257,-0.6107530892134367
fairness/adult_processed.csv,25,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",5.1490020751953125,"{'la__n_estimators': 77, 'la__criterion': 'gini', 'la__min_samples_leaf': 15, 'la__min_impurity_decrease': 0.011985269711119295, 'la__max_depth': 2}",-0.9013878189234636,-0.6107530892134367
fairness/adult_processed.csv,25,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",6.454000234603882,"{'la__n_estimators': 91, 'la__criterion': 'gini', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.0056483107067070645, 'la__max_depth': 14}",-0.799288436304912,-0.5213103701134452
fairness/adult_processed.csv,25,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",5.752999544143677,"{'la__n_estimators': 91, 'la__criterion': 'gini', 'la__min_samples_leaf': 3, 'la__min_impurity_decrease': 0.0056483107067070645, 'la__max_depth': 14}",-0.9013878189234636,-0.6107530892134367
fairness/adult_processed.csv,25,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",3.520995616912842,"{'la__n_estimators': 78, 'la__criterion': 'gini', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.04117087409232437, 'la__max_depth': 14}",-0.799279265992257,-0.6107530892134367
fairness/adult_processed.csv,25,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",3.877995729446411,"{'la__n_estimators': 78, 'la__criterion': 'gini', 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.04117087409232437, 'la__max_depth': 14}",-0.9013878189234636,-0.6107530892134367
fairness/adult_processed.csv,26,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",3.742668390274048,"{'la__n_estimators': 72, 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.009277048062585435, 'la__max_depth': 4, 'la__criterion': 'entropy'}",-0.799283851089855,-0.5737047019066931
fairness/adult_processed.csv,26,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",9.66109013557434,"{'la__n_estimators': 72, 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.009277048062585435, 'la__max_depth': 4, 'la__criterion': 'entropy'}",-0.694828581351075,-0.5831021841944157
fairness/adult_processed.csv,26,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.8480050563812256,"{'la__criterion': 'gini', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 140}",-0.3390428292689559,-0.45028700595644444
fairness/adult_processed.csv,26,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.982006549835205,"{'la__criterion': 'gini', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 140}",-0.34794990460575626,-0.4470424255221853
fairness/adult_processed.csv,26,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",1.8179986476898193,"{'la__criterion': 'gini', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 140}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,26,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",6.710589647293091,"{'la__n_estimators': 169, 'la__criterion': 'entropy', 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.003834850475698919, 'la__max_depth': 7}",-0.799283851089855,-0.5737047019066931
fairness/adult_processed.csv,26,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",3.1600124835968018,"{'la__n_estimators': 169, 'la__criterion': 'entropy', 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.003834850475698919, 'la__max_depth': 7}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,26,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",7.689157962799072,"{'la__n_estimators': 164, 'la__criterion': 'entropy', 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.0023432545642843097, 'la__max_depth': 19}",-0.799283851089855,-0.5737047019066931
fairness/adult_processed.csv,26,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",0.8353204727172852,"{'la__n_estimators': 164, 'la__criterion': 'entropy', 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.0023432545642843097, 'la__max_depth': 19}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,26,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",2.0300135612487793,"{'la__n_estimators': 55, 'la__criterion': 'gini', 'la__min_samples_leaf': 7, 'la__min_impurity_decrease': 0.05669886910312914, 'la__max_depth': 10}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,27,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",10.115010976791382,"{'la__n_estimators': 68, 'la__min_samples_leaf': 10, 'la__min_impurity_decrease': 0.009587770087907675, 'la__max_depth': 10, 'la__criterion': 'entropy'}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,27,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",6.497815370559692,"{'la__criterion': 'entropy', 'la__max_depth': 18, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 30}",-0.799283851089855,-0.6107530892134367
fairness/adult_processed.csv,27,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",6.286998987197876,"{'la__criterion': 'entropy', 'la__max_depth': 18, 'la__min_impurity_decrease': 3.1622776601683795e-05, 'la__min_samples_leaf': 1, 'la__n_estimators': 30}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,27,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",2.3732051849365234,"{'la__n_estimators': 138, 'la__criterion': 'gini', 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.0018706320635341117, 'la__max_depth': 19}",-0.6971798833137127,-0.5737047019066931
fairness/adult_processed.csv,27,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",3.8549981117248535,"{'la__n_estimators': 138, 'la__criterion': 'gini', 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.0018706320635341117, 'la__max_depth': 19}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,27,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",3.378448247909546,"{'la__n_estimators': 190, 'la__criterion': 'entropy', 'la__min_samples_leaf': 8, 'la__min_impurity_decrease': 0.0035988807115153935, 'la__max_depth': 16}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,27,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",8.441684007644653,"{'la__n_estimators': 174, 'la__criterion': 'entropy', 'la__min_samples_leaf': 4, 'la__min_impurity_decrease': 0.1033613120625025, 'la__max_depth': 11}",-0.9013878188659973,-0.6107530892134367
fairness/adult_processed.csv,28,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",6.057996511459351,"{'la__n_estimators': 78, 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.005215305687339407, 'la__max_depth': 13, 'la__criterion': 'entropy'}",-0.7992884585709418,-0.5737047019066931
fairness/adult_processed.csv,28,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",11.278003454208374,"{'la__n_estimators': 78, 'la__min_samples_leaf': 12, 'la__min_impurity_decrease': 0.005215305687339407, 'la__max_depth': 13, 'la__criterion': 'entropy'}",-0.7992838511478807,-0.6107530892134367
fairness/adult_processed.csv,28,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",0.5450069904327393,"{'la__criterion': 'gini', 'la__max_depth': 17, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 3, 'la__n_estimators': 40}",-0.9013878189240229,-0.6107530892134367
fairness/adult_processed.csv,28,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",3.5569980144500732,"{'la__n_estimators': 115, 'la__criterion': 'entropy', 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.003858856129094347, 'la__max_depth': 11}",-0.7992792437273706,-0.5737047019066931
fairness/adult_processed.csv,28,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",1.4950008392333984,"{'la__n_estimators': 115, 'la__criterion': 'entropy', 'la__min_samples_leaf': 5, 'la__min_impurity_decrease': 0.003858856129094347, 'la__max_depth': 11}",-0.9013878189240229,-0.6107530892134367
fairness/adult_processed.csv,28,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",0.9449999332427979,"{'la__n_estimators': 177, 'la__criterion': 'entropy', 'la__min_samples_leaf': 6, 'la__min_impurity_decrease': 0.0023522575112053853, 'la__max_depth': 16}",-0.9013878189240229,-0.6107530892134367
fairness/adult_processed.csv,28,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",3.7019991874694824,"{'la__n_estimators': 160, 'la__criterion': 'entropy', 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.07520886515791726, 'la__max_depth': 11}",-0.6971890982178605,-0.4842619828067015
fairness/adult_processed.csv,28,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",4.309998512268066,"{'la__n_estimators': 160, 'la__criterion': 'entropy', 'la__min_samples_leaf': 18, 'la__min_impurity_decrease': 0.07520886515791726, 'la__max_depth': 11}",-0.9013878189240229,-0.6107530892134367
fairness/adult_processed.csv,29,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",8.58800458908081,"{'la__n_estimators': 163, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.015431836051384824, 'la__max_depth': 13, 'la__criterion': 'entropy'}",-0.7992884801684443,-0.5737047019066931
fairness/adult_processed.csv,29,fairsmote,minmax,none,rf,random search,"['d2h1', 'd2h2']",1.7845921516418457,"{'la__n_estimators': 163, 'la__min_samples_leaf': 13, 'la__min_impurity_decrease': 0.015431836051384824, 'la__max_depth': 13, 'la__criterion': 'entropy'}",-0.9013878189245684,-0.6107530892134367
fairness/adult_processed.csv,29,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",3.8549981117248535,"{'la__criterion': 'gini', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 3, 'la__n_estimators': 200}",-0.7992884801684443,-0.5737047019066931
fairness/adult_processed.csv,29,fairsmote,minmax,none,rf,tpe,"['d2h1', 'd2h2']",2.4850056171417236,"{'la__criterion': 'gini', 'la__max_depth': 16, 'la__min_impurity_decrease': 1e-05, 'la__min_samples_leaf': 3, 'la__n_estimators': 200}",-0.9013878189245684,-0.6107530892134367
fairness/adult_processed.csv,29,fairsmote,minmax,none,rf,nsga-ii,"['d2h1', 'd2h2']",2.305004358291626,"{'la__n_estimators': 34, 'la__criterion': 'entropy', 'la__min_samples_leaf': 20, 'la__min_impurity_decrease': 0.008554397181909111, 'la__max_depth': 12}",-0.9013878189245684,-0.6107530892134367
fairness/adult_processed.csv,29,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",5.116123676300049,"{'la__n_estimators': 184, 'la__criterion': 'entropy', 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.0016829195854131986, 'la__max_depth': 15}",-0.7992884801684443,-0.5737047019066931
fairness/adult_processed.csv,29,fairsmote,minmax,none,rf,nsga-iii,"['d2h1', 'd2h2']",2.068620443344116,"{'la__n_estimators': 184, 'la__criterion': 'entropy', 'la__min_samples_leaf': 14, 'la__min_impurity_decrease': 0.0016829195854131986, 'la__max_depth': 15}",-0.9013878189245684,-0.6107530892134367
fairness/adult_processed.csv,29,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.0329909324645996,"{'la__n_estimators': 161, 'la__criterion': 'entropy', 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.03117862417157584, 'la__max_depth': 7}",-0.7992792221309826,-0.6107530892134367
fairness/adult_processed.csv,29,fairsmote,minmax,none,rf,moead,"['d2h1', 'd2h2']",1.1210503578186035,"{'la__n_estimators': 161, 'la__criterion': 'entropy', 'la__min_samples_leaf': 11, 'la__min_impurity_decrease': 0.03117862417157584, 'la__max_depth': 7}",-0.7992884801684443,-0.5737047019066931
